num_total_cells,total_non_ran_equipment,has_shared_ran,ran_vendor_type,mast_group,ps_traffic_mb,kwh_expected,noise_std,kwh_expected_noise
24,1,1,Vendor B,Tower,23224055.375330828,2797.6000000000004,111.90400000000001,2827.3014627827242
15,0,0,Vendor A,Tower,21599123.017683282,3080.7000000000003,123.22800000000001,3241.5479689198373
24,3,1,Vendor B,Tower,37699590.96700608,3237.6000000000004,129.50400000000002,3333.8640234562345
30,0,1,Vendor A,Tower,18783994.013800114,5576.53,223.06119999999999,5641.306376172086
13,0,0,Vendor A,Tower,992880.8289253406,2757.04,110.2816,2580.4457182164633
30,4,1,Vendor B,Tower,22624889.22746652,3982.0,159.28,3831.982731982423
21,0,1,Vendor B,Tower,21560781.167807985,2315.4,92.616,2304.0630351043606
18,0,0,Vendor B,Disguised,12344715.049518248,2218.89,77.66115,2226.1532678000144
18,0,0,Vendor A,Other,4716380.970351094,3648.2900000000004,118.56942500000002,3516.7136931160207
24,8,1,Vendor B,Tower,38779656.6007539,4337.6,173.50400000000002,4776.88311959758
21,0,0,Vendor B,Tower,36626460.82800698,2582.72,103.30879999999999,2744.225454930533
27,5,1,Vendor B,Tower,61786708.26403026,3939.8,157.592,4035.840948105165
21,0,0,Vendor B,Disguised,9437992.858979719,2564.91,89.77185,2571.385041604827
19,0,0,Vendor A,Tower,13616525.776578367,3728.0200000000004,149.12080000000003,3696.5091555201243
16,0,0,Vendor A,Tower,3245167.707173353,3242.53,129.7012,3121.3860528628697
27,3,0,Vendor B,Tower,31599033.874425463,3844.3699999999994,153.77479999999997,3856.3030332396265
18,0,0,Vendor B,Tower,35938236.025058866,2252.84,90.1136,2276.1871582753874
24,0,0,Vendor B,Tower,10369301.522817938,2912.6,116.504,2771.464082062115
24,0,1,Vendor B,Rooftop,13669629.445500122,3432.0,102.96,3466.579850855081
24,4,1,Vendor B,Rooftop,16833717.992505316,4312.0,129.35999999999999,4291.962390971846
5,0,0,Vendor A,Pole,2056472.6081166654,1560.77,31.2154,1502.3388664848708
30,3,1,Vendor B,Tower,79851157.9977305,3762.0,150.48,3634.7318176384506
27,0,1,Vendor B,Disguised,18792469.887275375,3359.8199999999997,117.5937,3311.532944617937
15,1,0,Vendor A,Tower,32864111.815429166,3252.07,130.08280000000002,3507.134151644904
18,0,0,Vendor A,Disguised,36657235.0307819,3459.82,121.09370000000001,3527.875766522024
18,1,1,Vendor B,Disguised,10881505.732480712,2619.88,91.6958,2500.239832514978
4,0,0,Vendor B,Pole,0.0,942.18,18.8436,951.3833324886159
21,0,1,Vendor B,Tower,37193034.91831335,2315.4,92.616,2176.4395316231135
18,0,0,Vendor B,Rooftop,614008.9491193112,1794.56,53.8368,1853.8055830996118
21,0,1,Vendor B,Tower,24780583.320051815,2315.4,92.616,2272.174886791677
24,1,0,Vendor B,Tower,48977221.07164134,3113.23,124.5292,3101.591369870533
24,0,1,Vendor B,Rooftop,4101433.236556557,3432.0,102.96,3571.2550229278586
24,0,0,Vendor B,Tower,29269749.04083015,2912.6,116.504,2766.4353392597163
27,0,0,Vendor B,Tower,15713207.69279813,3242.4799999999996,129.6992,3066.2451710101336
24,0,1,Vendor A,Other,42893971.82364803,4806.09,156.197925,4715.79204289421
15,0,0,Vendor B,Tower,2718325.267108494,1922.9599999999998,76.91839999999999,2004.5123607845892
25,1,1,Vendor A,Tower,17270585.178620957,5070.94,202.83759999999998,4771.9372844132795
19,0,1,Vendor A,Tower,9919776.06662754,3875.9300000000003,155.0372,3460.798732893505
27,0,1,Vendor B,Tower,42183027.80533029,2839.8,113.59200000000001,2789.011613912184
22,2,0,Vendor A,Tower,58391728.712444305,4556.25,182.25,4657.922572149407
24,0,1,Vendor B,Rooftop,35818595.916725025,3432.0,102.96,3557.8308028856636
25,0,1,Vendor A,Tower,44239984.72699528,4803.53,192.1412,4715.356909422736
27,0,1,Vendor A,Disguised,26660073.78326711,4770.93,166.98255000000003,4702.72121554178
15,0,0,Vendor B,Tower,1312420.529510521,1922.9599999999998,76.91839999999999,2013.7963961653895
27,0,1,Vendor B,Tower,38691854.12969592,2839.8,113.59200000000001,2635.1601527281027
16,0,1,Vendor A,Tower,10211062.85775566,3412.13,136.48520000000002,3359.512582489463
28,3,0,Vendor A,Other,24000456.592109125,5675.700000000001,184.46025000000003,5710.934555274336
12,0,1,Vendor B,Pole,1265640.3562056534,1283.8799999999999,25.677599999999998,1295.4668309116641
5,0,0,Vendor A,Pole,4703049.257485883,1560.77,31.2154,1544.9370348330501
19,0,1,Vendor A,Rooftop,12013517.707208585,4380.88,131.4264,4385.408797423434
18,0,0,Vendor A,Tower,24704170.84525408,3566.19,142.6476,3228.3291257888673
30,0,1,Vendor B,Tower,28193023.892767224,3102.0,124.08,3021.3904165377726
16,1,1,Vendor A,Tower,13137386.390426423,3679.54,147.1816,3746.897232658817
24,0,1,Vendor B,Tower,44408492.42891057,2577.6000000000004,103.10400000000001,2478.2854544438633
21,0,1,Vendor B,Rooftop,3772057.251705286,3063.0,91.89,3068.4248584220995
21,0,1,Vendor B,Rooftop,3666557.858849362,3063.0,91.89,3104.3395978945905
25,0,1,Vendor A,Tower,29703569.69537849,4803.53,192.1412,4738.16104983636
20,3,1,Vendor B,Rooftop,17238452.336857703,3600.0,108.0,3618.4572414075883
27,0,1,Vendor B,Tower,70312752.36520556,2839.8,113.59200000000001,2732.520175428607
8,0,0,Vendor B,Rooftop,0.0,1163.56,34.9068,1156.3701669102122
21,0,0,Vendor B,Tower,66972266.70784606,2582.72,103.30879999999999,2646.5363674512632
22,2,0,Vendor B,Tower,4230661.209877319,3093.9399999999996,123.75759999999998,3113.427713772093
24,0,1,Vendor B,Tower,21042802.820976395,2577.6000000000004,103.10400000000001,2517.830159164494
19,0,1,Vendor A,Tower,9864289.422337022,3875.9300000000003,155.0372,3910.84823427506
18,2,0,Vendor B,Tower,56106190.519022375,2654.1000000000004,106.16400000000002,2731.0605286682076
24,3,1,Vendor B,Tower,6624557.732865231,3237.6000000000004,129.50400000000002,2982.7170994427133
30,0,1,Vendor B,Tower,27842889.481873665,3102.0,124.08,3249.203948293517
18,0,1,Vendor B,Rooftop,3756638.7887482774,2694.0,80.82,2666.9605036969688
19,0,0,Vendor A,Tower,15602602.098053118,3728.0200000000004,149.12080000000003,3792.012417123999
21,0,1,Vendor B,Disguised,7335533.007565951,2719.86,95.19510000000001,2836.253669005673
18,0,0,Vendor A,Tower,11158001.842074905,3566.19,142.6476,3375.794996550796
21,0,1,Vendor A,Rooftop,9766193.503177645,4745.0599999999995,142.35179999999997,4645.136911221959
21,0,1,Vendor B,Rooftop,6441213.953489522,3063.0,91.89,3036.599691810674
24,0,1,Vendor B,Rooftop,4299480.203372754,3432.0,102.96,3352.2460236115758
24,0,1,Vendor A,Disguised,41197016.00133605,4418.07,154.63245,4694.660172423387
33,1,1,Vendor B,Rooftop,13575035.345528398,4759.0,142.76999999999998,4638.237288426313
24,0,0,Vendor B,Disguised,19149616.991287652,2910.93,101.88255000000001,2854.876202361204
27,0,1,Vendor B,Tower,55616318.68881683,2839.8,113.59200000000001,2863.1121238783267
27,0,1,Vendor B,Tower,18842455.209762167,2839.8,113.59200000000001,2706.4766128561264
27,1,1,Vendor B,Other,26410063.82892081,3297.94,107.18305000000001,3255.8012593548065
4,0,0,Vendor B,Rooftop,0.0,911.16,27.334799999999998,919.8789735042055
27,0,1,Vendor B,Tower,29417088.147160374,2839.8,113.59200000000001,2802.240318421624
2,0,0,Vendor B,Rooftop,1015464.680142463,784.96,23.5488,782.763929235808
15,1,0,Vendor A,Tower,8640131.071493786,3252.07,130.08280000000002,3183.936843404417
15,0,0,Vendor A,Disguised,40913511.576334454,3017.5,105.61250000000001,2861.7181985556385
21,0,1,Vendor B,Rooftop,43314575.82419559,3063.0,91.89,3092.69421171584
21,0,1,Vendor B,Tower,20712039.61221136,2315.4,92.616,2483.7755002245935
24,0,1,Vendor B,Pole,3142155.4885648997,2087.7599999999998,41.755199999999995,2088.5285051825
27,0,1,Vendor B,Disguised,17625114.26649472,3359.8199999999997,117.5937,3386.414341402632
12,0,1,Vendor B,Rooftop,1695352.1534417463,1956.0,58.68,1997.074289447178
3,0,0,Vendor A,Tower,1713293.309740586,1138.74,45.5496,1082.365764509165
15,0,0,Vendor A,Other,1597711.0414996573,3043.9100000000003,98.92707500000002,3217.081556277237
3,0,0,Vendor B,Rooftop,684501.7719568389,848.06,25.441799999999997,853.2232630722698
21,0,1,Vendor B,Rooftop,5558377.318311959,3063.0,91.89,3216.6824545574386
2,0,0,Vendor B,Rooftop,1310369.51422961,784.96,23.5488,767.886373633967
27,7,1,Vendor B,Tower,17646622.97059539,4379.8,175.192,4710.177241196871
15,4,0,Vendor A,Tower,33571217.60313321,3766.1800000000003,150.64720000000003,3884.7842373832154
24,0,1,Vendor B,Tower,20415278.00559748,2577.6000000000004,103.10400000000001,2635.256015548714
18,0,1,Vendor B,Pole,10358344.287498232,1685.82,33.7164,1693.7289565667631
25,0,0,Vendor A,Disguised,28017563.26865339,4491.9,157.2165,4452.996646257598
24,4,1,Vendor B,Tower,26487333.972940914,3457.6000000000004,138.30400000000003,3627.6896047063283
7,0,0,Vendor A,Tower,1965941.7080415583,1786.0600000000002,71.4424,1796.1158483022657
18,0,0,Vendor A,Tower,16870255.85438027,3566.19,142.6476,3296.3474128121125
15,0,0,Vendor B,Rooftop,648214.0280831765,1605.26,48.157799999999995,1552.3503594940478
33,0,1,Vendor B,Tower,10256128.75004723,3364.2000000000003,134.568,3339.2838348307137
16,2,0,Vendor A,Tower,31033805.889223393,3585.2700000000004,143.41080000000002,3630.0039787472997
22,0,1,Vendor A,Tower,32841148.859432384,4339.73,173.58919999999998,4329.917958643949
21,0,1,Vendor B,Tower,8298923.297939977,2315.4,92.616,2431.093826370473
18,0,0,Vendor B,Other,14415492.739768265,2065.63,67.132975,1938.7132000436927
21,0,1,Vendor B,Disguised,19319897.79663045,2719.86,95.19510000000001,2733.5632725641403
21,0,0,Vendor A,Tower,17646172.222117476,4051.6800000000003,162.0672,3767.502974018139
14,0,0,Vendor B,Rooftop,4462819.677485838,1542.1599999999999,46.264799999999994,1577.711532540777
19,0,1,Vendor A,Tower,28975404.27095574,3875.9300000000003,155.0372,3861.313016815359
27,1,1,Vendor A,Rooftop,12587674.24378745,5969.990000000001,179.0997,6045.617029255448
21,0,0,Vendor B,Tower,11481165.058173023,2582.72,103.30879999999999,2494.9976535204637
5,0,0,Vendor A,Pole,6200188.964127906,1560.77,31.2154,1601.2244020361095
2,0,0,Vendor B,Pole,277195.5512933687,814.22,16.2844,831.3618115315708
24,0,1,Vendor B,Tower,38751480.6768174,2577.6000000000004,103.10400000000001,2638.473434917489
21,0,1,Vendor B,Tower,34013903.93493963,2315.4,92.616,2303.4356492197685
25,0,1,Vendor A,Tower,53040924.76406539,4803.53,192.1412,4916.246612420293
27,0,1,Vendor B,Tower,6275131.911170854,2839.8,113.59200000000001,2760.6272666672235
15,0,1,Vendor B,Disguised,3673539.7025443534,2079.8999999999996,72.7965,2143.1233272167833
22,0,1,Vendor B,Rooftop,3127928.11880848,3186.0,95.58,3347.6233232824343
25,0,1,Vendor A,Tower,28541448.89308744,4803.53,192.1412,5013.7066241868815
21,0,1,Vendor B,Disguised,1766171.5427407403,2719.86,95.19510000000001,2651.2847184918887
25,0,1,Vendor A,Tower,28125052.950970538,4803.53,192.1412,4873.477543889599
30,0,1,Vendor B,Rooftop,30084706.469504755,4170.0,125.1,4011.3257172943345
21,0,1,Vendor B,Tower,44680017.17063935,2315.4,92.616,2369.0240361377673
24,0,1,Vendor B,Other,4124892.270633717,2789.2799999999997,90.65159999999999,2830.4284867251445
12,0,0,Vendor B,Tower,651434.8564875135,1593.08,63.7232,1478.276076675436
21,1,1,Vendor B,Rooftop,6613440.749256438,3283.0,98.49,3170.5469841275603
27,0,1,Vendor B,Disguised,16673146.70312599,3359.8199999999997,117.5937,3326.689082055871
27,0,0,Vendor A,Tower,15755631.853363292,5022.660000000001,200.90640000000005,4962.577603912297
27,0,1,Vendor B,Tower,70286678.09232365,2839.8,113.59200000000001,2705.6834706146064
18,0,0,Vendor A,Tower,23008446.788928747,3566.19,142.6476,3622.110794043909
25,1,0,Vendor A,Tower,39324683.25289825,4870.37,194.8148,4919.608006849161
9,0,0,Vendor B,Tower,1568419.9975235933,1263.2,50.528000000000006,1253.422009736453
21,0,1,Vendor B,Tower,19701670.99107333,2315.4,92.616,2246.449115677821
27,0,1,Vendor B,Disguised,15179483.472573683,3359.8199999999997,117.5937,3485.43253737762
18,0,1,Vendor B,Tower,15140802.041358674,2053.2,82.128,2193.7575201780264
21,0,1,Vendor B,Rooftop,8003758.395498947,3063.0,91.89,3018.8862842929216
27,0,1,Vendor B,Disguised,32681574.665725082,3359.8199999999997,117.5937,3288.598739523053
27,0,1,Vendor B,Tower,20638077.15249596,2839.8,113.59200000000001,2896.1490298257218
22,0,0,Vendor A,Tower,36217021.80684047,4213.51,168.5404,4153.59761697169
25,1,1,Vendor A,Tower,62120049.385363035,5070.94,202.83759999999998,5042.743689159896
24,2,1,Vendor B,Rooftop,48897826.19112917,3872.0,116.16,3958.878444104929
5,0,0,Vendor A,Pole,1664919.2811763594,1560.77,31.2154,1502.2923388803902
27,0,1,Vendor B,Tower,61273606.58280168,2839.8,113.59200000000001,2993.5672011441625
27,1,1,Vendor B,Other,25660110.22233679,3297.94,107.18305000000001,3305.7393281097097
23,0,1,Vendor A,Rooftop,18372158.918373972,5109.24,153.2772,5046.555194561296
27,3,1,Vendor B,Tower,44297495.31046692,3499.8,139.99200000000002,3487.330200162225
18,2,0,Vendor A,Tower,9218606.381465435,3908.9300000000003,156.3572,3903.0599710690553
16,2,1,Vendor A,Rooftop,26003232.166631408,4099.39,122.9817,3891.9181860632093
18,1,0,Vendor B,Tower,31129792.005206272,2453.4700000000003,98.13880000000002,2604.6566912714406
18,0,0,Vendor A,Tower,11933601.880317815,3566.19,142.6476,3572.0898772415853
27,0,0,Vendor B,Disguised,11049022.996199403,3256.9500000000003,113.99325000000002,3307.8427812113055
30,0,1,Vendor B,Disguised,31617787.2313005,3679.7999999999997,128.793,3804.4165614332696
18,2,0,Vendor B,Tower,32559352.045092948,2654.1000000000004,106.16400000000002,2547.8735666962357
8,0,0,Vendor B,Rooftop,0.0,1163.56,34.9068,1180.2053254330917
27,0,1,Vendor B,Tower,38661715.20929788,2839.8,113.59200000000001,2809.560269905743
16,0,1,Vendor A,Tower,8032838.5542582255,3412.13,136.48520000000002,3529.6812193453798
9,0,1,Vendor B,Other,3661755.3347527385,1345.98,43.744350000000004,1256.0696007363863
18,0,0,Vendor B,Other,10915384.445494164,2065.63,67.132975,2058.9882057242908
6,0,0,Vendor B,Rooftop,687315.5411935272,1037.3600000000001,31.120800000000003,1018.7683570339007
21,0,1,Vendor B,Rooftop,5413213.9119253885,3063.0,91.89,3102.9793058623172
18,0,1,Vendor A,Tower,13813473.546459932,3721.33,148.8532,3791.959480312165
16,2,0,Vendor A,Disguised,28271870.309189465,3479.5,121.78250000000001,3394.381955682388
25,0,0,Vendor A,Tower,32386095.739089865,4699.0,187.96,4567.028458667657
12,0,0,Vendor A,Other,1792401.1049237046,2439.53,79.28472500000001,2430.7716863108562
22,0,0,Vendor A,Tower,10470091.524105322,4213.51,168.5404,4065.067469230387
24,0,0,Vendor A,Tower,23798754.546256136,4537.17,181.48680000000002,4692.581312405698
27,0,1,Vendor B,Disguised,24714012.086382065,3359.8199999999997,117.5937,3316.6828739080033
24,3,1,Vendor B,Tower,24118537.22836601,3237.6000000000004,129.50400000000002,2882.196813396851
21,1,1,Vendor B,Tower,20128214.92252052,2535.4,101.41600000000001,2497.6705893640283
9,0,1,Vendor B,Pole,22642592.717531502,1082.9099999999999,21.658199999999997,1060.64900078276
15,0,0,Vendor A,Disguised,17788631.447027847,3017.5,105.61250000000001,2850.0428249001393
21,5,0,Vendor A,Rooftop,6537305.086375104,4526.89,135.8067,4361.920187383974
27,0,1,Vendor B,Tower,17369058.10026516,2839.8,113.59200000000001,2852.255161256856
27,1,0,Vendor A,Tower,44631517.98000761,5194.030000000001,207.76120000000003,5477.536862393118
4,0,0,Vendor B,Rooftop,1329991.3560637354,911.16,27.334799999999998,919.761178014285
9,0,1,Vendor B,Pole,11891821.09996504,1082.9099999999999,21.658199999999997,1069.8535760624482
21,0,1,Vendor B,Tower,4312519.568100988,2315.4,92.616,2358.01137615397
24,0,0,Vendor B,Tower,11864120.722310845,2912.6,116.504,2859.6022469230716
18,0,0,Vendor B,Disguised,13691377.607367925,2218.89,77.66115,2165.5969651386054
27,0,1,Vendor B,Tower,16037207.637521287,2839.8,113.59200000000001,2711.65492090703
24,1,1,Vendor B,Rooftop,8171338.654013611,3652.0,109.56,3465.025869399542
24,3,1,Vendor A,Rooftop,14112959.380860494,5688.5,170.655,5622.345253778214
24,0,1,Vendor B,Tower,12466962.521682445,2577.6000000000004,103.10400000000001,2593.947568379168
24,0,0,Vendor A,Disguised,14416055.82497022,4344.46,152.05610000000001,4329.792596869416
22,0,1,Vendor A,Tower,23564049.89014128,4339.73,173.58919999999998,4268.1200333752895
18,0,1,Vendor A,Disguised,19683586.757809673,3712.35,129.93225,3591.4786112986126
21,0,1,Vendor B,Disguised,4583203.609843771,2719.86,95.19510000000001,2778.382781353511
18,0,0,Vendor B,Tower,2964202.7832536213,2252.84,90.1136,2137.2209545075907
18,0,0,Vendor B,Tower,18437719.21761018,2252.84,90.1136,2323.867350028189
27,0,1,Vendor B,Tower,24316909.569087476,2839.8,113.59200000000001,2728.2078990348314
21,0,0,Vendor B,Tower,19736601.879820835,2582.72,103.30879999999999,2506.1449542039177
21,1,1,Vendor A,Tower,14767463.479589192,4452.54,178.1016,4198.819071220513
18,2,0,Vendor A,Other,7135049.990637751,3656.8300000000004,118.84697500000001,3597.7227725250614
18,3,0,Vendor A,Tower,43711218.780285716,4080.3,163.21200000000002,4242.6285299164965
27,0,1,Vendor A,Disguised,6532459.213447061,4770.93,166.98255000000003,4857.81251865552
24,0,1,Vendor B,Tower,14055230.967985202,2577.6000000000004,103.10400000000001,2680.479289561947
24,0,1,Vendor B,Rooftop,21613427.38812908,3432.0,102.96,3486.183057824208
24,0,0,Vendor B,Tower,17348014.985859524,2912.6,116.504,2786.8149811839944
27,0,1,Vendor B,Disguised,32008382.42923859,3359.8199999999997,117.5937,3321.145582100052
27,0,1,Vendor B,Rooftop,9686556.745091014,3801.0,114.03,3713.0669866094368
19,0,1,Vendor A,Other,33940653.91336186,3762.14,122.26955,3928.397684263617
18,0,1,Vendor B,Disguised,9305001.393561402,2399.88,83.99580000000002,2301.4310692747663
27,0,0,Vendor B,Tower,12473444.699970232,3242.4799999999996,129.6992,3360.4885886248053
22,0,1,Vendor B,Tower,11453576.152617857,2402.8,96.11200000000001,2490.1747252508108
8,0,0,Vendor A,Tower,6231074.257871654,1947.89,77.91560000000001,2095.7920390421364
24,0,0,Vendor B,Tower,7674448.651329467,2912.6,116.504,2865.2588334833563
33,0,1,Vendor B,Disguised,13386387.627557596,3999.7799999999997,139.9923,4100.753081231643
21,1,0,Vendor B,Other,13268831.652415905,2347.29,76.286925,2527.966326335659
24,0,1,Vendor A,Tower,30411214.870214235,4648.929999999999,185.95719999999997,4535.482254634139
27,0,0,Vendor B,Tower,20777823.899047274,3242.4799999999996,129.6992,3049.375633111288
24,2,1,Vendor B,Tower,31893796.963745505,3017.6000000000004,120.70400000000002,2798.997765187973
17,1,0,Vendor A,Other,28415584.387405958,3451.1000000000004,112.16075000000002,3531.97131674589
5,0,0,Vendor B,Pole,241061.36228035294,1006.16,20.1232,968.9697363612705
24,0,1,Vendor B,Tower,21778955.730051905,2577.6000000000004,103.10400000000001,2539.4968511842094
19,0,0,Vendor A,Tower,17970614.208501786,3728.0200000000004,149.12080000000003,3793.8061982657828
21,0,0,Vendor B,Disguised,12117337.34010639,2564.91,89.77185,2581.587536894696
18,0,0,Vendor B,Disguised,11615225.175302297,2218.89,77.66115,2252.1777592027624
18,0,0,Vendor A,Tower,13052774.677520765,3566.19,142.6476,3598.0405054770717
15,0,0,Vendor A,Pole,2006918.1800156918,3061.77,61.2354,3141.0919566955786
12,0,1,Vendor B,Rooftop,2937163.4700041576,1956.0,58.68,1900.9087859050014
23,0,1,Vendor A,Rooftop,2447408.1518919407,5109.24,153.2772,5006.518738617041
15,0,0,Vendor A,Pole,26207732.52093055,3061.77,61.2354,3014.8195908891716
15,0,1,Vendor B,Disguised,4315940.292073044,2079.8999999999996,72.7965,2141.221646597625
24,1,1,Vendor B,Tower,29865649.65595903,2797.6000000000004,111.90400000000001,2900.194635131401
15,0,0,Vendor A,Other,30859473.559109375,3043.9100000000003,98.92707500000002,3088.8773139783198
18,0,0,Vendor B,Tower,13306218.23923781,2252.84,90.1136,2362.0535504684763
18,0,0,Vendor B,Rooftop,0.0,1794.56,53.8368,1732.2456676434545
21,0,0,Vendor B,Tower,7047733.200341002,2582.72,103.30879999999999,2760.8319669754765
15,0,1,Vendor A,Other,13750351.921879528,2926.98,95.12685,3075.5274959879466
15,0,0,Vendor A,Tower,3627393.632659839,3080.7000000000003,123.22800000000001,3172.696076627409
16,0,0,Vendor A,Tower,7566663.161082773,3242.53,129.7012,3482.0661735692984
